Star Rating,Nature of Rating,Review Comment 
4-star,1,i'm a huge fan on the ua brand and all of their clothing. it holds up over time because of the quality and has a practical use. i find some good deals from the outlet when i go to the store and i like that can try it on there. i also order clothing online from the ua site and i'm able to return it to the outlet store if i don't like it which is nice.
1-star,0,"i love adidas better then ua enough said, nothing will beat the ultra boosts!!! under amors basket ball shoes are uncomfortable would never buy shoes by them again lesson learned."
5-star,1,"i'm a gym/exercise junkie and i appreciate high quality, affordable and comfortable athletic wear and shoes! under armour hits the mark every time! i can rest assured that if i'm looking for it, it will be at under armour! the staff is amazing too! helpful and knowledgeable and very professional!"
5-star,1,"the under armour outlet is a great store with many reasonably priced under armour clothing, shoes and accessories. most all of the items are 40% off or you can find items on clearance that have a lower marked down price plus 30%-40% off. you have to look for the best bargains but everything is discounted which makes this store awesome compared to paying full retail price for great quality items. highly recommend this store to anyone who loves under armour products."
5-star,1,it is rare to experience customer service at this level. the entire staff was friendly and willing to go that extra step to assist us. definitely. way to go under armour!!!!
1-star,0,"i held stocks with under armour and decided to sell based on this experience. i went on a friday for he end of season sale. i asked a rep for a specific shoe, she said she would come back, and i waited 15 minutes before someone new comes up and asks, ""how can i help you? the other girl is busy now."" wowzers. so they can't find my shoe color or size. i ask them to check the north premium outlet (looking for the curry's), the rep explains that he ""made the call for another customer and knows they are out of curry's"". interesting. i end up traveling to the north outlet because the experience was so poor-low and behold curry city! how is it that this outlet has reps who will not call to check inventory? how is this practice of laziness and lack of service tolerable? i was so taken back that i realized this is why the uaa stock is falling, piss poor location management."
5-star,1,"went to under armor this past weekend and wow what a joy people on the floor very helpful. then got to head to the check out with our boatload of shoes and couldn't get any more help than we did with summer at he the check out stand, answering all the questions we had. she just had a smile on her face the whole time thanks again we will be back"
5-star,1,my favorite store in the whole world.. i'm a under armour brand fan and love coming here. it's easy to park and can get in and out in a jiffy. the customer service is always good and have a massive selection of clothes. kim was great. helped me find everything i needed.
4-star,1,"located at the premium outlets mall south of the vegas strip. this is an indoor mall for the most part and you'll find the ua entrance on the exterior of the mall front side. they always have discounts of at least 20% to 30% on most things and more on the clearance racks but the good stuff seems to disappear quickly. the inventory changes often so it never hurts to pay them a visit when you're passing by. they also have a nice additional 10% discount for military. it's a small store that covers both male and female products. lots of shoes to browse through and of course workout gear galore. the staff here is friendly and ready to assist. they continually have a selection of low priced t-shirt if you can't find anything else you need (want). being located on the exterior has a benefit in that you don't have to trudge through the mall if you don't feel like it. just walk in and grab (and pay for) what suits you, walk out and your car is ready to take you on the rest of the journey. get your under armour on!"
5-star,1,"i went in to under armor on sunday to get a new sports bra and get my boyfriend an outfit. everyone was so helpful!! i needed a specific size and they checked in the back, i wasn't sure about the sales and everyone gave me answers. i ended my shopping by checking out and had a friendly conversation with the cashier. such a great experience!! i keep under armor as my top workout clothes depot!!"
1-star,0,"i tried giving this place no stars but it wouldn't allow me so i'm just putting 1 star. no greeting, no asking if we needed help (which we did), no smiles, no nothing. i took my $$ and spent it at nike instead. terrible salespeople."
5-star,1,"***10% military discount*** my favorite store in vegas hands down! go straight to the clearance and check out all the deals:o) you will for sure find something but even still, there's always some kind of sale going on in this place. it's not that pricey and i always get a shirt or two whenever i pay them a visit. with the hot vegas sun, dry fit shirts make all the difference. they truly have the best workout gear and last a long time even with excess wear. the folks who work here are also very friendly and helpful, but the 10% military discount is the reason why i go here:o)"
4-star,1,"a great place to get a wide range of workout/sports/activewear for both men and women. the store is pretty jam packed with merchandise. the only place to move around is the dressing room when trying on items. there were plenty of sales people to assist. i found the prices a bit high, but i think i am paying for a name which hopefully in turn means quality that is comfortable and durable. remember that ua is located on the outside of the outlet mall."
1-star,0,i was so excited to go to this store. i was looking for a very specific shoe that a co-worker had purchased from this store. i went to the shoes and could not find it. i was not greeted when i entered. i finally tracked down an employee and told him what i was looking for. he said they didn't have the shoe i wanted and thought they may have carried it before. i noticed a pair of boots that i thought would fit my boy. they were on a clearance rack on the back wall but were not priced. they were in a box without a price in it as well but all other items around them were 44-49.99. i asked the clerk if they had more of the boot because that would have suited my needed as well. he said that was the only pair. i left the store and then decided that i would get the boots for my son if they were on clearance and at outlet prices. i returned and again was not greeted. i got the boots and took them to the counter for a price check. the clerk said they were 119.00. i asked if that was before or after clearance. she said they were not on clearance. she was short and rude about it and said that something in the number is how i would know they were on clearance or not. i felt the experience was not worth my time going back again. also the selection was limited in variety and sizes. i would avoid this store and shop on line in the future.
5-star,1,"---rant--- if i could give you guys ***more than 5 stars*** i would!!! i was looking for their discontinued ru worthy hoodies. they had a few in-store but only in xl and above. suckage since i wear a medium! i already had the blue one and wanted the faded black and great ones. get this...the guy helping me said he'd check in the back...about 15 mins later comes out and says: ua staff - ""we have some in that size but they are at our off-site location. i'd have to drive out and get them. it'll take about 40 mins. would you mind waiting while i drive out there?"" me - ""well if it's gonna take that long i'll just come back tomorrow night. will you be able to have them in-store by 5:30pm?"" ua staff - ""oh yeah for sure. i'll go get them tomorrow morning. they'll be up at the front desk for you."" his manager also came out to confirm this and to get my name and number so they could contact me once they had them in-store. went climbing all day in the canyons, got back to the store later in the evening around 5:30pm...and there they were. two brand new ru worthy hoodies, one black and one grey. so awesome. not only that but they gave me an extra 20% off for the inconvenience. original retail per hoodie: $40+. got both for $30 and change. excellent. ---overall--- service: a+ facility/products: a+, plenty of selections, plenty of sizes available in-store and off-site atmosphere: a+, under armour stores rock~"
4-star,1,"yes...i am a fan of this under armour. if i am ever at the las vegas outlets (south), i always make sure that i stop at this under armour. you never know when they get deals and when they do, they are usually a steal of a price. this store is a little smaller than other ua's out there, but it's clean, the service is good, and the selection is decent. because this particular under armour is a haven for tourist or out-of-towners, a lot of their stuff can be sold out by the time you arrive. always happens to me when i arrive here. i see something, walk the mall, come back and it's gone. next time i will ask them to hold whatever i'm interested in, but rarely do because i'm still in the indecisive mode. tons of shoe deals, workout gear, hats, etc. wish list: -i wish they would expand their line and have some of the merch that you can find in their online store. -deals: one thing i found out is that each under armour may have different deals. i've been to the ontario ca location and this location on the same day. the ca location had one deal and this location didn't. i've also seen the opposite. overall, if you're looking for comfortable workout clothing and even casual wear, stop at this under armour. the staff here is always ready to assist and even will go out of their way to check their back stock. just let them know what you're looking for."
3-star,0,"prices are high. staff was busy talking to one another. i accidentally pulled the wrong coupon out of my purse for 20% off (which we got from the tour of the university), and instead of saying something like ""this coupon isn't applicable,"" or ""this is for a different store,"" the clerk left it on the counter without a word, and charged me full price on the expensive ""clearance"" shirt i was trying to buy. when i took out my money, i realized my mistake and handed her the correct coupon. perhaps communication isn't her strength, but it's not that difficult. she said ""oh!"" that was it. aside from that, the store had a large selection of u of wi apparel. it was a large space, so i didn't see the other stuff they were selling."
4-star,1,i really like this bookstore. i really like that it is so much more than a bookstore. it has all the college gear that a student (or future student/parent/alum/grandparent/baby badger) would ever want. it has a great variety of books (make sure to leave about an hour to scour the basement's selection). grab a coffee at the coffee stand near the front doors. super cheap lattes on thursdays! if you have a badger fan that you need an extra special gift for- this is your place. the prices are not super cheap; but i have seen more expensive gear at other places. their selection of art supplies is pretty cool too. i never leave empty handed...
4-star,1,"typical of any college town book store: it had books, it had clothing, it even had stationary...all the essentials for any college student, alumni, or out of town visitor"
1-star,0,"i was a student once (and no, not a long time ago you jerks), and i worked in customer service once for over five years. yes, it sucks sometimes, and sometimes there are days where you're just completely over it. but it's ridiculous here. every single person who works here gives absolutely no shits about their jobs. a friend and i came in here to pick up some souvenir stuff, and we had a few questions about some merchandise. the kids here act like they're doing you a favor by working there, even though a majority of them were just chatting away about their weekend plans or sitting at the register while on their phones. we wanted to know the price of a duffel bag they had on display, and if it was available for sale since it had no tags. we literally had to ask three different people before we got a straight answer. each one of them didn't know. no one bothered to try to find out, but instead just directed us to another worker. also, i guess in this establishment it's absolutely unheard of to greet a person before speaking to them. the kid at the customer service desk actually gave me the most disgusted-weirded out look as i said hello to him before i asked a question. i actually felt like i offended him by speaking to him! it wasn't like he was busy, all he was doing at the time was folding a pile of shirts! whatever. it's a shame, because they have a huge selection of pretty cool badger merchandise to choose from, but i'd rather give less jerky establishments on state street my business. you don't wanna bother these guys. they've got shirts to fold."
4-star,1,"i'm not going to talk about the books here. i remember the days (long ago) when i barely got a few bucks back for a $250+ textbook while i completely cashed in on others. what i am going to talk about the insane variety of badger gear. and, thus, the insane amount of coin you may drop ensuring that you and every single one of your family members is outfitted in red and white. the university book store is a mecca of everything bucky. things that you couldn't even fathom to rep uw are present here. the selection is choice, the quality is high and so are the prices. do not be shocked to see many a $65+ hoodie. it's the norm. the kiddo and baby section is especially impressive, so definitely stop by and give a look-see for any budding badger. *pro tip - bathroom is in the basement (where all those glorious textbooks lie)."
1-star,0,"what a bloody place. i got a used english text book there. in the beginning of the next semester, i tried to sell it back. the first staff there told me i could get 4 some buck s if i could erase all the marks written inside. well, all the marks were there when i bought it here. if they require every costumer to erase stuff they wrote before they sell the book, how come i got the book with marks in it. now they require me to do this. f* ck that erase the whole book for only 4 dollars! so i left at once since i had other stuff to do. secondly,when i came back to the book store again some hours later to see if i could argue with them. this time, it was another staff there. he told me i could get 2 dollars at most since it was an old edition. f*ck that as well! is it a private business run by individual staff there? i don't think they have a same standard to evaluate the used books. it's a bloody place after all."
2-star,0,"the only pluses i have for the university bookstore are (1) it's location is basically on campus and (2) it has an extensive supply of badger gear. however, it's a bit pricey. you can easily find badger gear (especially tshirts) elsewhere on state street for cheaper. as an art student, i buy a lot of art supplies, and the bookstore's selection is decent, but pricier than other stores. you can find textbooks for cheaper in other places, too. also, i've had a couple bad customer service experiences with a few of the full-time employees. basically, unless you're really just looking for the most convenient option, you can find what you need somewhere else for cheaper."
1-star,0,"the bookstore is, without a doubt, the most corporate bookstore in all of madison. i'd even go so far as to label it a ""big brother"" entity. the benefits of their return policy end within the first month of the semester. i had the ink for my printer cartridge refilled, only to experience problems with it the very next day. sometimes a student is left with no other choice, but i'd recommend any other route available, as far as buying books are concerned. buying books online is not only cheaper, it's also worth the wait."
4-star,1,"ubs is key to college survival; they pretty much have everything you would need in the way of textbooks, school/office supplies, badger gear, and probably stuff you didn't know you needed but upon sight, know that it should be yours. some textbooks can be found for cheaper at other local places, and of course online shopping is always cheaper, but ubs typically has course lists of materials which you can have sent to you, put on reserve in store, or simply show up and grab what you need. i've always found the staff to be really helpful during the rush at the start of the semester, which makes everyone's lives a lot easier. located in library mall, ubs is definitely convenient, and is great to shop for gifts for anyone really. the prices aren't as low as they could be, but that is to be expected by a local store who pretty much owns the college population."
5-star,1,"i could spend all day in the uw bookstore (and have come close before!). in addition to textbooks and everything-you-ever-wanted-with-bucky-the-badger-on-it, they have a great selection of art supplies, pens, and random cool gift things. i love trying out all of the pens. it used to be one of my favorite things to do when a new semester would start. i would reward myself with new pens for surviving the hell that is textbook purchasing. the bookstore also has a great selection of used books for cheap. so now i can buy back all those books i wished i hadn't sold back to the bookstore to buy ramen."
5-star,1,i love this store! every time i've gone in they have given me excellent advice on style and current trends. i was nervous about getting a flower to pin on my jacket but after all the compliments i got on it i was hooked and have returned multiple times to upgrade my look with accessories. it's so great to have a store that just focuses on men's styles and driss is the man when it come to dressing you in pure confidence! thanks to the team here i will always be a client of vercini!
5-star,1,"i was pleasantly surprised by my encounter to this family owned business. they have beautiful items for men, all very unique and exquisite. what made my visit even better was the young man who went above and beyond to assist me in finding the perfect gift!!! i will def recommend this amazing place to everyone who is looking for quality items and amazing customer service! thank you guys, i will def be back soon!"
5-star,1,this shop has amazing deals on men's fashion wear. the guy name driss helped me put together great outfits. they tailor the clothing for a very good price. the results are fantastic. i bought three suits from them. i would highly recommend checking this place out. amazing deals. thanks again driss for your help!! definitely will come back again.
1-star,0,very rude sales person. seriously zero customer service. stay away. if you want to buy a suit with great service go to the vercini in galleria mall. not the mimicked mile mall vercini. the sales man is seriously rude.
5-star,1,"i came to vegas for a wedding and my husband forgot his suit, my friend who is a lifesaver told me about this place where her husband bought his suit. this shop is located inside planet hollywood, as soon as i went into the shop we where greeted by friendly faces. hicham was amazing, we told him are situation and that we needed a suit asap. we ended up paying less than 250 for the suit shirt tie and handkerchief which for vegas was amazing, i once paid 7 bucks for a bottle of water here. the suit quality was better than the one my husband forgot. they had an onsite tailor so we got the suit hemmed in less than 10 min we took longer parking the car than we did getting a suit for my husband. at the wedding my husband got many compliments on his suit."
1-star,0,awful place to shop. i was looking for some pants and the gentleman helping me had no idea what he was doing. i needed my pants tailored and he said he could get it done the same day and he had no idea that the tailor wasn't coming in at all! i found that to be ridiculous. my zipper had broken the same day i got them so i called and asked if i could exchange or have them fix it since i hadn't worn them long before it broke. they pretty much told me they couldn't do anything but that i could call a tailor around town. terrible service and i do not recommend that anyone goes there to get slacks. i paid $120 for shit!
1-star,0,"yesterday in the mail i received a coupon for free panties when you buy one or buy any item, and a few other great coupons. i was extremely excited to use them especially when i went onto my snapchat and saw that victoria secret was giving away $10 off coupons naturally i went to this victoria's secret. upon arriving in the store the first girl that saw me did not bother to come to me and ask me if i was looking for anything as i was actaully looking for things and wanted help and actually thought she was going to reach out to assist. instead she continued to speak with her coworker who was off the clock. i am pretty sure this girl was the manager because she was checking bags and asking other girls if they wanted to go on the lunch. i circled around and when i still could not find what i was looking for and still have not been greeted by any other person because she was the only person on the floor i decide to go up to her at ask her about the coupon. when i asked her about the coupon she seemed like she had no idea what it was for and proceeded to tell me that it was good for both sides of the store both pink and victoria's secret i double asked her just to make sure because it did only say victoria's secret on the coupon nothing about pink. so i went about shopping and then was forced to ask her yet another question about the sale items she was helpful but not very friendly or very interested in assisting me in purchasing a bra or showing me her favorites like normal pink associates do. as i was picking out the underwear i wanted the girl continue to talk to four of her coworkers who were leaving for the day they were chatting and calling one of the other coworkers weird not any of them decided to help me look for a pair. when i got to the front the girl was averagely nice however, they gave me a hard time about my coupon and it wasn't until i told them it was for sure for this location did they bother to look it up and find out i was in fact correct. by the way i was correct it was only for of the victoria secret side. i left with what i was looking for but with mediocre service disappointed in this victoria secret as the one at arrowhead mall always has tons of people in it and they still manage to keep their customer service excellent. this mall is slow and they should be eager for clients not just shoo them off and give them a i don't care attitude."
5-star,1,"i went to this victoria's secret yesterday, the first 3 associates didn't acknowledge me but then i came a crossed adrianna she was great! she resized me and helped me find the right fit for my bra, she was super personable!"
2-star,0,"worst victoria secret i've ever been to. i say that having visited several since in this county and others in different cities and states. selection is limited which is expected given the location so doesn't bother me. it's the customer service that's abysmal. i'm am avid vs shopper or was...and have vsisited this location several times. now the service here has never been great with maybe 1 or 2 staff who knew what good customer service was. they appear to have hired new staff however who are clueless about their sales and promotions, terrified about theft so are pretty offensive in their practices. one in particular requires me to practice quite a bit of restraint. i would highly recommend you not come here."
1-star,0,i typically don't write reviews for retailers but this victoria's secret is the worst i've ever been to. not only was the selection of items terrible but the store was cluttered and disorganized. after picking out a few items we waited in the long line that seemed like it wasn't moving. instead of simply ringing customers up the sales associates were trying to sell items at the register for every single customer. it took 15 minutes to finally make us decide to leave our items and leave the store. the sales associates have no consideration for those in line and were asking the customers to go pick out more items to reach a certain amount to get a free gift. so we had to stand in line and watch people walk off to continue shopping while we wait in line for them. waste of 45 minutes. i didn't expect to need over an hour to pick out a few items.
1-star,0,"i was treated horribly at the pv mall location! i was ignored multiple times by the sales girls when looking for the 2 for $40 top and yoga pants in size large. the sales reps looked past me and even helped a woman that was stealing product and looked as if she had just shot up illegal drugs! apparently if you aren't a size 0 to 4 you can't be assisted or respected at victoria's secret. once my skinny sister in law got the attention of an employee i was laughed at and told they carry x-small to medium!!! this is false if you look online but i didn't want to pay shipping... anyhow, this all happened in front of my sister in law and daughter as well so you can imagine how horrifying this must have felt for a woman that is not an hourglass!!! i do not see myself giving one more hard earned cent to victoria secret. just sad - because i like their tops but refuse to let my daughter see me treated so badly and grow up believing that is ok or that she'll have to be skinny to be respected! very,very, very disappointed in this retailer."
1-star,0,"this vs is abysmal. they have nowhere near the selection the fashion square store has and this is with regard to sizes, colors, and merchandise variety. many bras are not in stock here that the other store has, as well as many colors/variations not in stock here. and it's very hard to find ddd cup bras that can easily be found at fashion square. very frustrating experience all round. not to mention, vs is notorious for measuring busts incorrectly and that is no different at this location. i feel like they often measure you incorrectly just to stuff you into one of their bras instead of telling you they don't go beyond a certain cup size and you'd be better served going to a retailer with a larger range of sizes. i think that's unethical and dubious. i'll stick to shopping at the fashion square location or the website!"
1-star,0,"had the most dreadful experience in this awfully run store this afternoon, compelling me to write this review. what should be a place where customers receive one-on-one attention is nothing more than a self-service nightmare. between a very new salesperson who was not even familiar with vs's new currently advertised ""multi-way"" amongst other things, a male salesperson with no follow-up and a dis-interested store manager who i pleaded for to help me and simply installed me a dressing room with 2 suggestions and left, i felt like i was in a bad dream. determined to purchase a desperately needed bra i chose something similar to a previous purchase and got in line to pay. i was 2nd in line and waited and waited while the new, aforementioned sales gal now on cashier duty (along with the male salesperson) asked the manager for help to no avail. the manager could not be bothered though there was clearly an escalating stall at the registers. after a while, i got out of line, handing my selections to the busy, shelf-stocking manager and told her that this was a truly horrible shopping experience and good bye. she did not say a word. that is the end of me shopping there."
2-star,0,"had a few bad experiences unfortunately in just one visit. the associates had no intention on being courteous, they even seemed to run away or roll their eyes to avoid me. i had to walk to the cashier to ask for help, she willingly helped me, answered my questions. when i was about to walk out, the alarm went off and i was not even close to the door, one of the associates quickly pointed me out, and loudly said ""can you come here i gotta check if their is anything in there"" meaning my bag. he gave me his back the whole time, and didn't even look at me to say i was good to go. he just said your fine. that's it. so rude."
1-star,0,"before now, i've never been ignored by sales associates when the store is virtually empty. maybe the exhaustion from all of the weekend's sales drained all of the sales luster. despite my fitting room request light being lit for over 5 min with no attendant ever coming to my assistance, i still managed on my own. spending over $100 at an establishment deserves at least a little customer assistance."
1-star,0,"if i could give this place zero stars, i would. well guys, i just got back from victoria's secret and same old same old. i hate coming here for a number of reasons. 1. does anyone ever work here?? every time i walk in theres like nobody working. i will see 2 girls at most and their always busy helping other people or ""pretending to look busy"" .. if i am lucky enough to get someones attention and speak to an associate there always so damn rude!! some things i've noticed with the sales associates are their middle aged woman trying to be ""sexy"". excuse me but its not my fault that your a middle aged woman working retail in a mall, so please change your attitude towards me and give me some service. 2. whenever i find what i need theres hardly ever any selection, they are always out of my size or color or style and im left with the leftovers. 3. the victoria secret deals are complicated at this location. i always have a problem whenever i bring in a free panty card or a ten dollars off card. etc. they always mess up my transactions and i always have to return and fix it. and when i do try to come back and fix it im left with their attitudes again like they didnt mess anything up? i remember one time i came in and asked a sales associate if this deal was still going on where if you spend a certain amount of money say 70 bucks you get a free duffle bag.. she said yes so i did some shopping and went to check out. when i got to the register the lines were soooooo long. when i finally made it to the front and made my purchases i had noticed that the lady had forgotten my duffle bag so i went back to the store and politely told her and she responds ""oh we ran out"". excuse me?? if you had ran out of duffle bags why didnt you tell me when i had asked you when i walked in the store?? i was so angry. this is my 6th time coming back here and idk why i do, i guess i just have some sort of hope that my next visit will always be better. but no, eek, me thinks not."
1-star,0,"their service is horrible which is a surprise because nobody its hardly in there. i visit a vs store 2-3 times a month. i came into this site it was bout really packed i needed help and was ignored the whole time. someone came in i heard the ""welcome to victoria secret, can i help you find anything"" it kinda felt like a slap in my face. when i was paying for my stuff the woman asked if anyone helped me. i had explained to her that everyone ignored me when i seeked help m the service was horrible. all she did was continue to ignore and have a dude conversation. i ended up leaving the stuff i was going to buy because i was so disgusted."
5-star,1,"yup, got the $10 card as usual. found this super cute, royal blue baby doll dress. perfect for our anniversary next weekend ;)"
2-star,0,"-1 couldn't find my size in the drawers. +1 a nice rep found it for me. +0 was the wrong fit. +1 she came in and measured me and let me know my size had changed. -1 she also told me that my size will change when ""you gain 10 lbs."" fellow yelpers, you know there are photos on this site. that's all i'll say about that comment, which could really hurt someone's feelings if they really do have a weight issue. +1 the item was on sale! -1 no one working the register. -1 same rep decides to avoid eye contact with me instead of pointing me to the lotion side of the store to open registers - i had no idea i was standing in line at a set of registers that no one was even keyed in at. -1 when i do realize there are other registers open, i am nearly knocked down by another customer who had to ""beat"" me to them so she could put $13 on her vs card account. nice work, hon."
1-star,0,the worst vs ever! seriously! the store is a mess. the girls are really rude. i would rather drive to another store then visit this one.
1-star,0,"the worst vs i have ever visited! i browsed for about 15 minutes before one of the four employees greeted me on a slow weeknight. they were pretty busy talking and joking around with each other despite the entire store being in disarray - the panties and bras throughout were messy, unfolded and in all different size drawers."
5-star,1,"this store is a great place to look for pink clothing or lingerie, the staff kinda follow you around and it gets kinda weird after a while but other than that i enjoy coming over here for my sexy clothes and pj's. its worth it to get a credit card if you frequently shop here because you get lots of coupons and emails for exclusive private shopping events."
4-star,1,"this location is amazing. because i work on this side of town, and live in central phoenix- i pretty much have to drive super east or super west to get to a victoria's secret. this location is large, and always has lots of cute chicks working to help you along the way. i had forgotten about the semi-annual sale and was pleasantly surprised that even though i went after the prime sale time, this location still had quite a few goodies for me (i spent over $100 so clearly finding stuff wasn't an issue). i've only ever had one obnoxious customer service issue, but other than that, the girls are always super helpful and kind. if you're in the area, stop on in- this mall is notorious for it's little kiosk people being aggressive so just politely say ""no thank you"" and head to the pink monstrosity."
4-star,1,"everyones so pretty. the store smells so nice. as much as i despise shopping at desert sky mall, i have enjoyed my visits to victoria's secret & pink (which are located side by side with no divider between the stores) very much so. the employees are generally nice and it is very clean, much cleaner than some other locations i've been too.... for gifts of course."
2-star,0,"disgustingly dirty & understaffed! i feel bad for complaining because the girls that helped me were friendly and efficient but so can only help so many people?! decent selection of products but footprints at the checkout counter? gross! & did you see the picture of the dust bunnies or maybe they should be called dust elephants?!? fine in a pinch but don't be in a hurry.... sad really, i am sure they want more help."
3-star,0,the employees were not super helpful and honestly a bit bratty. i love the brand. probably will just buy online with a better selection.
4-star,1,"i subtracted a star for customer service. as it was the semi annual sale, i would have expected to see more sales associates on the floor. moving on. the selection of bras was great (i even scored a bombshell on sale!), as was their lipstick/lip gloss selection for only $2.99 each! i grabbed a couple, then discovered they had 1.7 oz. perfumes, orig. $60 down to $19.99...score!! there was so much more i saw there that i wanted to buy, but i don't have an unlimited budget! after grabbing a couple more things, i breezed through the checkout. the cashier was quick and efficient. love this location, and i will be back!"
1-star,0,horrible customer service!!!! i will drive much further than needed in order to go to a vs that will treat me with respect and like my business actually matters.
2-star,0,"i do all of my underwear shopping here, but today they really get an ""f"" on customer service. sent my husband this morning to pick up specific panties for me, at 10am when they are supposed to open. he waited outside till 10:30 with no one in sight and no sign on the door. i finally reached them them via phone at noon and they said the power had been out. i asked if they could please set aside the items i had sent my husband to pick up, so that when he had to return, he could just run in and pick up. they left me on hold for awhile only to return and say they would not do that because ""my purchase $$ amount was not big enough to have one of there staff grab the items from the floor for me."" hmmm... i guess their customer service depends on how much $$ your transaction will be. bad business ladies!!"
1-star,0,"i've been into this store twice and each time i've been ignored. i've had several of the employees look me dead in the face and then either keep talking to each other or walk away. however, they talk to the people who walk in behind me or in front of me. it's amazing to still see such blatant racism. i usually love victoria secret but now i'm skeptical about shopping at any of the stores."
1-star,0,extremely poor customer service. employees where beyond disrespectful to my mother and were trying to refuse to give her her id back after trying to make an exchange. love the company but this location is terrible customer service.
1-star,0,"i went in to buy myself a birthday present. they had a great deal on pink yoga pants. $25.00, i saw it online! i stood in line for 30 minutes (!!!!) while two girls rang up customers and two girls hang stuff up behind them (really? you didn't see the line with 7+ people in it??). finally get up there and the yoga pants rang up $46. the girl went and checked and came back and said they're not $25. so i asked her which ones are then?? she took me back there and couldn't even show me. both the girls working there said ""they're mixed in.. all over the place."" i informed them that these are on the website as $25 and all alyssa could say is ""i'm not sure why"". needless to say, i didn't get the yoga pants, however i did call and complained and am having them shipped to my house (at no cost because happy valley vs girls don't know the product they're selling!) i'm not quite sure how a store can run effectively when you don't know your sales or product. not to mention.. people have better things to do than stand in line. stay away from this store, at least until they get rid of there seasonal employees."
1-star,0,terrible customer service.. the employees while being wonderful are severely understaffed. spending this much money for the lingerie ya think they could afford to hire more staff.. corporate greed showing up again
5-star,1,"super amazing customer service. they greeted us at the door. then they figured out a couple of bras for me to try. then those didn't work and they got my size corrected. then they got me to try on 8 more bras. then they suggested the perfect bra! when they didn't have it in black, they ordered it online and shipped it to my house. seriously i already loved vs but this location is superb on their customer focus."
5-star,1,this is my favorite vs location. they have the friendliest most helpful staff. the sales girl alex is fabulous i would want her as an employee if i still had my retail business! definitely a lot more fun less stressful and frustrating than shopping at the arrowhead mall location.
5-star,1,angela and bre were so helpful!!! i went in to buy some things for my daughter and angela was very helpful. i had to go back a couple of days later with my daughter to exchange some sizes and angela was there and remembered me and was once again very sweet! bre ( not sure of the spelling) was very helpful at the register. this isn't really the closest store to me but it is worth the drive!
5-star,1,"the girls working here are so helpful! i was fitted properly, and everyone was so inviting! one of the employees even help me pick out several bras that fit the style i wanted"
5-star,1,"i'm pretty sure her name is bianca and she's so cute and helpful, she def helped me and my best friend have a great experience here!"
2-star,0,"this location only gets 2 stars because their customer service is up and down. some girls seem genuinely nice and others are snobbish! wish arizona would focus on good customer service but that's a bit much to ask for i guess? one employee that was working the floor ignored me when i asked a question the first time and when she finally answered my question, she was short with me and didn't seem to care. but when another (white) customer asked her a question, she was peppy and attentative to her. she has long black hair, i might as well be describing every employee there but its worth a shot. treat all customers with respect or at least fake it! not going to this location again. gbye!"
5-star,1,"very clean place. all the employees are super nice and there is a lot of them so you don't have to wander around the store forever just to find someone to help you. the store is very organized and easy to find stuff, the drawers for certain stuff are surprisingly clean compared to other victoria's secret stores i've been too. the store is super big so there is definitely a lot of things in it to look for."
5-star,1,"after frequenting countless vs stores over the years, in numerous states, and having been in the fashion & beauty industry for over a decade, i am happy to report that this vs store went above and beyond and met my needs--total client satisfaction. the staff was attentive, yet not overbearing, and more than knowledgable about their product--an obvious result of strong management training. the store was impeccable, product replenishment was plentiful, and i easily found what i needed. the dressing rooms are beautiful ( love the mirrors!) and the cashwrap experience was efficient as well. of all the vs stores in the valley, this is the one i will be returning to. though it may not have the wider array of selections like arrowhead or fashion square does, the cleanliness, client service, and efficiency wins my loyalty."
5-star,1,"if you are looking to travel back in time, head over to vintage joes! i walked in here last month and was taken back by all childhood knock knacks and old signs. joe is also creative and makes some really cool bird houses and other things. next time i'm in i'll be grabbing a root beer float. joe was raving about it!"
5-star,1,"drove pretty far for this location ! this stuff is pretty cool ! one of a kind piece, things from my childhood and the best root beer floats around. if anything come for the root beer floats !!!"
5-star,1,"saw this awesome little shop from across the street and was super glad i decided to stop in. joe (the owner) was super friendly and welcoming and my friend and i enjoyed talking to him. the shop had reasonably priced vintage items including records, board games, jewelry, and many more little treasures as well as super cool original artwork. joe told me that the piece i bought was made with his daughters, which made it even more special! there's a soda bar and seating in the back that i'll have to check out next time! serious collectors and curious shoppers will enjoy this place alike and i will definitely be coming back to shop and hang out with my friends! amazing local business! #girlsrock"
5-star,1,"saw this little store from dutch bros and thought it looked cool, super laidback atmosphere including a soda bar and couches! wide variety of vintage items! vintage joe, himself, greeted us and showed us around the store :d awesome artwork and cool artsy lamps #girlsrock"
5-star,1,"this was a shop i had seen on 3tv earlier in the week. knowing i was going to be in n. scottsdale later this week, i made a note to stop by. i was met by joe with a greeting and a big smile. it's a new shop, decorated with classic americana covering the walls and the display cabinets. myself, being a classic vinyl record collector, gravitated to the 1970-80s records. after picking out a half a dozen items, i looked over some hand-made silver and gem stone pieces, that were made by one of joe's older daughters. this place has been built to expand and joe set up the back of the shop as an old fashioned soda shop and plans for expansion to a restaurant. i think he's on to something great here! if you're a collector, there's a little something for everyone. lunch boxes, records, the vinyl type, board games, candies, and more! i'll be sipping a classic soda in the back of the shop with a smile!"
